frame,class,confidence,x_center,y_center
0,4,0.8745275139808655,1656,639
0,4,0.8734039068222046,1735,705
0,3,0.8712666034698486,935,813
0,3,0.868608832359314,1263,1019
0,3,0.8667492270469666,1019,780
0,4,0.86310213804245,1455,487
0,4,0.8561203479766846,1727,798
0,4,0.8533568382263184,1563,470
0,3,0.837382972240448,889,845
0,4,0.8307635188102722,953,556
0,4,0.8038973808288574,823,608
0,4,0.8015044927597046,1609,617
0,4,0.7807029485702515,904,407
0,4,0.7734640836715698,1081,795
0,4,0.6922194957733154,968,504
0,4,0.6775446534156799,1548,482
0,5,0.6664513945579529,934,413
0,4,0.6603439450263977,829,258
0,4,0.6360146999359131,896,348
0,4,0.630638062953949,538,375
0,4,0.5954273343086243,1595,602
0,4,0.5928719639778137,1525,371
0,4,0.566315770149231,803,213
0,4,0.5514116883277893,1524,535
0,4,0.5482231974601746,827,194
0,4,0.5103225111961365,1587,596
0,4,0.5041455030441284,1545,553
0,4,0.4601069986820221,1538,546
0,4,0.4418484568595886,1543,417
0,4,0.434928834438324,1539,439
0,4,0.4252959191799164,1570,586
0,4,0.3848886489868164,1508,522
0,4,0.3538190424442291,1649,391
0,4,0.28840720653533936,300,42
0,4,0.2746983766555786,847,177
1,4,0.8743134140968323,1656,639
1,4,0.8739609122276306,1735,705
1,3,0.8729277849197388,937,820
1,3,0.864746630191803,1258,1011
1,4,0.8635433912277222,1455,487
1,4,0.8531470894813538,1563,470
1,3,0.8505216240882874,1015,772
1,4,0.8479586243629456,1727,798
1,3,0.8466437458992004,891,852
1,4,0.8401547074317932,951,552
1,4,0.8328984379768372,1077,789
1,4,0.8077982664108276,825,612
1,4,0.8034445643424988,1609,617
1,4,0.7931918501853943,540,375
1,4,0.7459653615951538,903,405
1,4,0.7347911596298218,829,259
1,4,0.6993332505226135,967,501
1,4,0.6782245635986328,1548,482
1,5,0.6439421772956848,933,410
1,4,0.6173545122146606,895,346
1,4,0.5937466621398926,1595,602
1,4,0.5867161750793457,1525,371
1,4,0.5427510738372803,1524,535
1,4,0.5289621353149414,826,195
1,4,0.5183668732643127,1587,596
1,4,0.5068216323852539,803,213
1,4,0.5063315629959106,1545,553
1,4,0.4640570878982544,1537,546
1,4,0.43676844239234924,1570,586
1,4,0.42635613679885864,1543,417
1,4,0.42438170313835144,1539,439
1,4,0.37866953015327454,1649,391
1,4,0.3761086165904999,1508,522
1,5,0.28878000378608704,805,280
1,4,0.27729061245918274,300,42
2,4,0.8743449449539185,1656,639
2,3,0.8737379908561707,940,828
2,4,0.8734541535377502,1735,705
2,4,0.8629340529441833,1455,487
2,3,0.8584311604499817,1012,766
2,4,0.8567973375320435,1073,784
2,3,0.8563200235366821,893,858
2,4,0.8520591259002686,1563,470
2,4,0.8468341827392578,1727,798
2,4,0.833418071269989,950,549
2,4,0.81864994764328,825,616
2,3,0.8183140754699707,1252,1003
2,4,0.8033347725868225,1610,617
2,4,0.762927234172821,829,260
2,4,0.6825371384620667,1548,482
2,4,0.6790297031402588,543,376
2,4,0.6704540848731995,903,403
2,5,0.6007218956947327,932,409
2,4,0.5953941941261292,1595,602
2,4,0.5918769240379333,1525,370
2,4,0.5434027910232544,1524,535
2,4,0.524536669254303,802,213
2,4,0.52092045545578,1587,596
2,4,0.518875241279602,895,343
2,4,0.4948975145816803,1545,553
2,4,0.46759241819381714,826,195
2,4,0.45701226592063904,1537,546
2,4,0.42672163248062134,1569,586
2,4,0.4101727306842804,966,499
2,4,0.38975948095321655,1539,439
2,4,0.38203203678131104,837,202
2,4,0.3730974495410919,1508,522
2,4,0.35686132311820984,1543,417
2,5,0.3496311604976654,804,281
2,4,0.3132324516773224,1649,391
2,4,0.27086004614830017,300,42
3,3,0.8775840401649475,942,835
3,4,0.8745768666267395,1656,639
3,4,0.8733887672424316,1735,705
3,3,0.8624731302261353,896,866
3,4,0.862024188041687,1455,487
3,4,0.8514751195907593,1563,470
