frame,class,confidence,x_center,y_center
0,3,0.9172765612602234,1557,808
0,3,0.9111875891685486,1200,719
0,3,0.9027873277664185,1251,599
0,3,0.8937839269638062,1078,664
0,3,0.8830722570419312,1350,552
0,4,0.8739281892776489,890,229
0,4,0.8673670887947083,1145,410
0,4,0.8646258115768433,1565,242
0,4,0.8559266924858093,999,301
0,4,0.8550899028778076,1803,344
0,3,0.8518202304840088,966,689
0,4,0.8509883880615234,781,280
0,4,0.8436866998672485,952,215
0,4,0.8427208662033081,1088,416
0,4,0.8365519046783447,1040,249
0,4,0.8251686096191406,1749,328
0,4,0.8196126222610474,1661,280
0,4,0.8166695237159729,1021,268
0,4,0.8124051690101624,850,223
0,4,0.8079103827476501,841,111
0,4,0.7925413250923157,953,114
0,4,0.7835257053375244,1024,223
0,4,0.7806716561317444,1729,319
0,4,0.7736575603485107,932,145
0,4,0.7685774564743042,1703,308
0,4,0.7580485939979553,967,180
0,4,0.7396783232688904,979,138
0,4,0.70078045129776,864,109
0,4,0.698644757270813,1617,264
0,4,0.6753448843955994,1635,272
0,4,0.6712265014648438,937,87
0,4,0.6577447652816772,1665,284
0,4,0.6067199110984802,1681,229
0,0,0.5806304812431335,685,184
0,4,0.5648723840713501,1633,168
0,4,0.5559777021408081,971,98
0,4,0.5368701815605164,890,88
0,4,0.4304378032684326,1780,276
0,4,0.378294438123703,883,62
0,4,0.3027285635471344,1624,268
0,4,0.25898277759552,1718,314
1,3,0.9226765632629395,1542,793
1,3,0.9122394323348999,1210,732
1,3,0.9108220338821411,1243,589
1,3,0.9043478965759277,1085,675
1,4,0.8764387369155884,891,231
1,3,0.8731223940849304,1343,547
1,4,0.8691524863243103,997,298
1,4,0.8637852072715759,1565,242
1,4,0.8588303327560425,782,282
1,4,0.8550069332122803,1140,405
1,4,0.8537447452545166,1040,248
1,4,0.8535831570625305,1803,344
1,3,0.8447333574295044,970,696
1,4,0.8442432880401611,951,213
1,4,0.8329448699951172,1019,266
1,4,0.830582857131958,1084,410
1,4,0.8239282369613647,1749,328
1,4,0.8213533163070679,1661,280
1,4,0.8201767802238464,850,225
1,4,0.8181620240211487,1023,221
1,4,0.8029146194458008,967,178
1,4,0.7971687912940979,953,113
1,4,0.7836119532585144,931,144
1,4,0.7786641716957092,1728,319
1,4,0.7642877101898193,1703,307
1,4,0.7537415027618408,864,110
1,4,0.7437598705291748,841,111
1,4,0.7328038811683655,937,86
1,4,0.6942982077598572,1616,264
1,4,0.6884336471557617,979,137
1,4,0.6812160611152649,1635,271
1,4,0.6473398804664612,1665,284
1,4,0.5854312181472778,1681,229
1,0,0.564357340335846,685,184
1,4,0.5553765892982483,1633,168
1,4,0.5391344428062439,971,98
1,4,0.44952380657196045,883,63
1,4,0.4342178702354431,1780,275
1,4,0.40775710344314575,890,90
1,4,0.28850027918815613,1625,268
1,4,0.2806629538536072,1719,314
2,3,0.9290931224822998,1527,779
2,3,0.920927107334137,1220,746
2,3,0.9074126482009888,1091,685
2,3,0.9004826545715332,1235,581
2,3,0.8853661417961121,1336,541
2,4,0.8793169260025024,892,234
2,4,0.8715491890907288,1137,401
2,4,0.8669872283935547,783,284
2,4,0.8649479746818542,1565,242
2,4,0.8590474724769592,995,295
2,4,0.8531050086021423,1080,406
2,4,0.8528077602386475,1803,344
2,3,0.8525057435035706,975,703
2,4,0.8435472249984741,1038,246
2,4,0.8435179591178894,851,227
2,4,0.8403367400169373,1018,264
2,4,0.8330523371696472,950,211
2,4,0.8244918584823608,1661,280
2,4,0.8211194276809692,1749,328
2,4,0.8193212747573853,966,178
2,4,0.815181314945221,1022,220
2,4,0.7968549728393555,952,113
2,4,0.7813705205917358,1728,319
2,4,0.7730315327644348,1703,307
2,4,0.767832338809967,937,86
2,4,0.7499861717224121,864,110
2,4,0.7375554442405701,931,142
2,4,0.710922360420227,979,137
2,4,0.6986885666847229,1616,264
2,4,0.6706992387771606,1636,271
2,4,0.6635617017745972,840,111
2,4,0.6299722790718079,890,90
2,4,0.6069231033325195,1681,229
2,4,0.5990018844604492,971,97
2,0,0.5836158990859985,685,184
2,4,0.5292510390281677,1633,168
2,4,0.5286101698875427,1780,275
2,4,0.43993720412254333,883,63
2,4,0.32413867115974426,1719,314
2,4,0.2731243073940277,1625,268
3,3,0.9298721551895142,1514,766
3,3,0.9173295497894287,1230,760
3,3,0.9138791561126709,1097,696
3,3,0.9014706611633301,1226,572
3,3,0.8829996585845947,1329,535
3,4,0.8732340931892395,893,236
3,4,0.8655885457992554,783,285
3,4,0.8651878833770752,993,291
3,4,0.864861011505127,1565,242
3,4,0.8636087775230408,1133,397
3,4,0.8623870015144348,1076,401
3,4,0.8544641733169556,1803,344
3,4,0.851719319820404,851,228
3,3,0.8478029370307922,978,711
3,4,0.8439489006996155,1017,262
3,4,0.8408224582672119,1038,243
3,4,0.8288005590438843,1661,281
3,4,0.8287150263786316,966,176
3,4,0.8211043477058411,1749,328
3,4,0.8188579082489014,950,209
3,4,0.8154899477958679,1021,218
3,4,0.8003703355789185,952,112
3,4,0.8001676797866821,864,111
3,4,0.8001267313957214,937,85
3,4,0.7771185636520386,1728,319
3,4,0.7738819718360901,1703,307
3,4,0.7389469742774963,890,91
3,4,0.6979242563247681,1617,264
3,4,0.6711946725845337,840,112
3,4,0.6535144448280334,971,96
3,4,0.6510206460952759,1635,271
3,4,0.6140464544296265,1680,229
3,4,0.6087149381637573,978,136
3,0,0.5763887763023376,685,184
3,4,0.5759900808334351,931,141
3,4,0.5383942723274231,882,64
3,4,0.5326041579246521,1780,275
3,4,0.5235968232154846,1633,168
3,4,0.3211960792541504,1719,314
3,4,0.26503613591194153,1625,268
4,3,0.9252161383628845,1499,754
4,3,0.9249090552330017,1241,774
4,3,0.9102566838264465,1104,706
4,3,0.900342583656311,1218,565
4,3,0.8757787942886353,1322,530
4,4,0.8720460534095764,894,238
4,4,0.87064129114151,1129,393
4,4,0.8647233843803406,1565,242
4,4,0.8637162446975708,784,287
4,3,0.8563941717147827,982,719
4,4,0.8536023497581482,1803,344
4,4,0.8514783382415771,949,208
4,4,0.8505015969276428,991,288
4,4,0.8478593230247498,852,230
4,4,0.8465586304664612,1072,396
4,4,0.8431901335716248,1015,258
4,4,0.8378263115882874,966,175
4,4,0.8341357707977295,1037,243
4,4,0.8294284343719482,1661,281
4,4,0.8245182037353516,1022,217
4,4,0.8183696269989014,1749,328
4,4,0.8041371703147888,952,111
4,4,0.7827348113059998,937,84
4,4,0.7764935493469238,889,91
4,4,0.7721179723739624,1728,319
4,4,0.7680811882019043,1702,308
4,4,0.7657360434532166,863,112
4,4,0.699404776096344,1616,264
4,4,0.6786648035049438,978,135
4,4,0.6530750393867493,1635,272
4,4,0.6309212446212769,1780,275
4,4,0.6260973811149597,1681,229
4,4,0.6111868619918823,972,96
4,4,0.589690089225769,882,64
4,0,0.5779034495353699,684,184
4,4,0.5766621232032776,930,140
