frame,class,confidence,x_center,y_center
0,4,0.8723945021629333,1690,897
0,4,0.8553836345672607,1618,819
0,4,0.852296769618988,1429,638
0,4,0.8328248858451843,1615,520
0,4,0.8287595510482788,801,710
0,4,0.8185818791389465,1386,229
0,4,0.8184544444084167,456,487
0,4,0.7965887188911438,1512,549
0,4,0.7903212904930115,1012,837
0,4,0.7843706607818604,812,429
0,4,0.7615745663642883,1533,618
0,4,0.7548472285270691,1593,496
0,4,0.7494219541549683,247,463
0,3,0.746436595916748,1510,582
0,4,0.6792736649513245,1507,711
0,5,0.6752787828445435,943,1059
0,4,0.630600094795227,796,135
0,4,0.6285240650177002,1497,496
0,4,0.5757380127906799,987,737
0,4,0.5690532326698303,1562,496
0,4,0.5568220615386963,114,460
0,4,0.5492355227470398,1049,1067
0,5,0.5394029021263123,825,343
0,4,0.47750845551490784,1681,1009
0,4,0.43971773982048035,797,384
0,4,0.36919713020324707,1488,691
0,4,0.35142385959625244,817,590
0,5,0.3242337107658386,861,466
0,4,0.31411999464035034,1573,794
0,4,0.2826995849609375,864,332
1,4,0.8736662864685059,1691,897
1,4,0.8536317944526672,1429,638
1,4,0.8536035418510437,1618,819
1,4,0.8353041410446167,459,487
1,4,0.8318994641304016,1615,520
1,4,0.8155581951141357,1384,229
1,4,0.8085994720458984,1512,549
1,4,0.8054350018501282,801,715
1,4,0.7991092801094055,1010,831
1,4,0.790416419506073,249,463
1,4,0.7780199646949768,812,431
1,4,0.7728106379508972,1041,1061
1,4,0.7511801719665527,1593,496
1,3,0.7468116283416748,1510,582
1,4,0.7437206506729126,1533,618
1,4,0.7077697515487671,860,462
1,4,0.6683469414710999,1507,711
1,4,0.6463930606842041,1497,496
1,4,0.624182403087616,796,135
1,4,0.587796151638031,1562,496
1,5,0.5182816386222839,945,1064
1,4,0.4762577712535858,1681,1009
1,4,0.4430946111679077,116,460
1,4,0.43478959798812866,857,393
1,5,0.37129834294319153,825,345
1,4,0.3651232421398163,1489,691
1,4,0.30903756618499756,1573,794
1,4,0.2656320333480835,985,733
2,4,0.8734464645385742,1691,897
2,4,0.856284499168396,1429,638
2,4,0.8553512692451477,1618,819
2,4,0.8357609510421753,462,488
2,4,0.8289834856987,1615,520
2,4,0.8150984048843384,1513,549
2,4,0.7977882623672485,252,463
2,4,0.7777746319770813,1381,229
2,3,0.7749523520469666,1510,582
2,4,0.7591727375984192,1008,825
2,4,0.7524981498718262,1593,496
2,4,0.7519649267196655,1533,618
2,3,0.744440495967865,1035,1053
2,4,0.7264763712882996,812,433
2,4,0.6671481132507324,1507,711
2,4,0.6629328727722168,802,719
2,4,0.6401979327201843,1497,496
2,4,0.5951383113861084,1562,496
2,4,0.5893345475196838,797,135
2,4,0.5164499878883362,1682,1009
2,4,0.4857964515686035,949,1069
2,4,0.4599832594394684,119,460
2,4,0.4165518581867218,860,461
2,4,0.3587265908718109,1488,691
2,4,0.30366262793540955,1573,794
2,4,0.28062647581100464,857,391
2,4,0.260794460773468,825,346
3,4,0.872002124786377,1691,897
3,4,0.8563741445541382,1618,819
3,4,0.8552113175392151,1429,638
3,4,0.8390499949455261,464,489
3,4,0.8285077810287476,1615,520
3,3,0.8264628648757935,1030,1041
3,4,0.8179130554199219,1512,549
3,4,0.7984732985496521,1379,229
3,4,0.7900926470756531,256,463
3,3,0.772059440612793,1510,582
3,4,0.7547328472137451,1533,618
3,4,0.7501301169395447,1593,496
3,4,0.7398961782455444,1005,819
3,4,0.6588559746742249,1507,711
3,4,0.6333146095275879,1497,496
3,4,0.6119166016578674,803,723
3,4,0.6034396886825562,1562,496
3,4,0.5830976366996765,122,459
3,4,0.5807398557662964,811,435
3,4,0.5571465492248535,1682,1009
3,4,0.5522447228431702,797,135
3,4,0.427427738904953,951,1074
3,4,0.39641863107681274,825,347
3,4,0.35148656368255615,860,458
3,4,0.3476256728172302,1488,691
3,4,0.33874747157096863,780,498
3,4,0.3082941472530365,1573,794
4,4,0.8714262843132019,1691,897
4,4,0.8553636074066162,1429,638
4,4,0.8539158701896667,1618,819
4,4,0.8400605916976929,466,489
4,3,0.8395891189575195,1026,1032
4,4,0.8319239020347595,1615,520
4,4,0.8193544149398804,1512,549
4,4,0.812009334564209,1377,229
4,3,0.8034989833831787,1510,582
4,4,0.7692502737045288,258,464
4,4,0.7572951316833496,1533,618
4,4,0.750038206577301,1593,496
4,4,0.7169066071510315,1003,813
4,4,0.6854360103607178,1497,496
4,4,0.6644854545593262,804,726
4,4,0.6578978300094604,1507,711
4,4,0.6557266712188721,860,455
4,4,0.6046777963638306,1562,496
4,4,0.5853627324104309,857,387
4,4,0.5763593912124634,781,501
4,4,0.5648707747459412,810,437
4,4,0.5491350293159485,797,135
4,4,0.5323386788368225,979,719
4,4,0.5010528564453125,825,349
4,4,0.4911312460899353,1682,1009
4,4,0.421573668718338,797,392
4,4,0.4193882942199707,125,460
4,4,0.31901052594184875,1488,691
4,4,0.27885398268699646,1573,794
5,4,0.8699327111244202,1690,897
5,4,0.8534635901451111,1428,638
5,4,0.8508727550506592,1618,819
5,4,0.8454979658126831,469,490
5,4,0.8301623463630676,1615,520
5,4,0.8241895437240601,1022,1022
5,3,0.8216897249221802,1510,582
5,4,0.8121094107627869,1513,549
5,4,0.7859368920326233,1375,228
5,4,0.7737352252006531,262,464
5,4,0.7530001401901245,1592,496
5,4,0.744703471660614,1533,618
5,4,0.7413610816001892,860,452
5,4,0.7356809377670288,804,730
5,4,0.6846817135810852,1001,809
5,4,0.6778781414031982,1497,496
5,4,0.6594139337539673,1507,710
5,4,0.6367754340171814,857,386
5,4,0.6111503839492798,1562,496
5,4,0.5741119384765625,1681,1009
5,4,0.5557553768157959,797,135
5,4,0.551185667514801,979,715
5,4,0.5121073722839355,781,502
5,4,0.5005049705505371,127,459
5,4,0.4154351055622101,810,439
5,4,0.35197803378105164,797,393
5,5,0.3430057764053345,820,612
5,4,0.3084626793861389,1488,691
5,4,0.2619107663631439,1573,794
6,4,0.8719750046730042,1690,897
6,4,0.8566767573356628,1618,819
6,4,0.854468584060669,1428,638
6,4,0.843967080116272,472,490
6,4,0.8278080821037292,1615,520
6,4,0.8178781270980835,1513,549
6,4,0.8145937919616699,1017,1012
6,3,0.8100605010986328,1510,582
6,4,0.7849987149238586,998,803
6,4,0.781990110874176,264,464
6,4,0.7713022828102112,1372,228
6,4,0.7505720853805542,1592,496
6,4,0.7479745745658875,1533,618
6,4,0.7230712175369263,805,733
6,4,0.6984055638313293,1497,496
6,4,0.6944305896759033,977,711
6,4,0.6917439103126526,860,450
6,4,0.6737231016159058,1507,711
6,4,0.6637087464332581,1681,1009
6,4,0.6113047003746033,1562,496
6,4,0.5965057015419006,781,504
6,4,0.5300912261009216,797,135
6,4,0.4925094544887543,857,384
6,4,0.4066028594970703,821,614
6,4,0.38273289799690247,810,441
6,4,0.3340974450111389,1488,691
6,4,0.3177506625652313,130,460
6,4,0.29210057854652405,1573,794
6,5,0.27589818835258484,825,351
7,4,0.8706387877464294,1690,897
7,4,0.8556234836578369,1618,819
7,4,0.8541849851608276,1429,638
7,4,0.849998414516449,474,491
7,4,0.8334552049636841,1615,520
7,4,0.8239960670471191,1510,582
7,4,0.8189795613288879,1013,1003
7,4,0.8097976446151733,1512,549
7,4,0.8064364194869995,1370,228
7,4,0.7956379055976868,806,738
